split,batch_idx,sample_idx,label,num_steps,schedule_mode,overlap_fraction,total_frame_activity,duplicated_boundary_activity,duplicated_boundary_activity_fraction,partition_1_activity,partition_1_activity_fraction,partition_2_activity,partition_2_activity_fraction,partition_3_activity,partition_3_activity_fraction
train,13,16,0,311,uniform,0.0,3377.0,0.0,0.0,1333.0,0.39472904945217646,883.0,0.2614746816701214,1161.0,0.3437962688777021
train,13,17,0,311,uniform,0.0,4891.0,0.0,0.0,1921.0,0.39276221631568187,1305.0,0.2668166019218974,1665.0,0.34042118176242075
train,13,18,0,311,uniform,0.0,3916.0,0.0,0.0,1569.0,0.40066394279877426,1092.0,0.278855975485189,1255.0,0.32048008171603676
train,13,19,0,311,uniform,0.0,4804.0,0.0,0.0,1585.0,0.3299333888426311,1924.0,0.40049958368026645,1295.0,0.2695670274771024
train,13,20,0,311,uniform,0.0,3891.0,0.0,0.0,1366.0,0.35106656386533025,1183.0,0.3040349524543819,1342.0,0.34489848368028786
train,13,21,0,311,uniform,0.0,4287.0,0.0,0.0,1736.0,0.40494518311173316,1121.0,0.26148822020060647,1430.0,0.33356659668766037
train,13,22,0,311,uniform,0.0,4579.0,0.0,0.0,1743.0,0.3806507971172745,1208.0,0.26381305962000434,1628.0,0.3555361432627211
train,13,23,0,311,uniform,0.0,3409.0,0.0,0.0,1224.0,0.35904957465532417,971.0,0.28483426224699326,1214.0,0.3561161630976826
train,13,24,0,311,uniform,0.0,4634.0,0.0,0.0,2053.0,0.4430297798877859,1210.0,0.26111350884764783,1371.0,0.29585671126456625
train,13,25,0,311,uniform,0.0,4234.0,0.0,0.0,1810.0,0.42749173358526216,1295.0,0.3058573452999528,1129.0,0.26665092111478506
train,13,26,0,311,uniform,0.0,5547.0,0.0,0.0,1814.0,0.32702361636920857,2178.0,0.392644672796106,1555.0,0.2803317108346854
train,13,27,0,311,uniform,0.0,3496.0,0.0,0.0,1191.0,0.340675057208238,1218.0,0.34839816933638446,1087.0,0.31092677345537756
train,13,28,0,311,uniform,0.0,4299.0,0.0,0.0,1555.0,0.36171202605257036,1407.0,0.3272854152128402,1337.0,0.31100255873458943
train,13,29,0,311,uniform,0.0,5533.0,0.0,0.0,1877.0,0.3392373034520152,2086.0,0.37701066329296945,1570.0,0.28375203325501536
train,13,30,0,311,uniform,0.0,4515.0,0.0,0.0,1653.0,0.3661129568106312,1513.0,0.3351052048726467,1349.0,0.29878183831672206
train,13,31,0,311,uniform,0.0,3416.0,0.0,0.0,1106.0,0.3237704918032787,1115.0,0.32640515222482436,1195.0,0.349824355971897
train,13,32,0,311,uniform,0.0,4733.0,0.0,0.0,1814.0,0.38326642721318405,1556.0,0.3287555461652229,1363.0,0.28797802662159305
train,13,33,0,311,uniform,0.0,4529.0,0.0,0.0,1632.0,0.36034444689776995,1317.0,0.2907926694634577,1580.0,0.3488628836387724
train,13,34,0,311,uniform,0.0,1236.0,0.0,0.0,371.0,0.30016181229773464,473.0,0.3826860841423948,392.0,0.31715210355987056
train,13,35,0,311,uniform,0.0,4232.0,0.0,0.0,1461.0,0.34522684310018903,1387.0,0.32774102079395084,1384.0,0.3270321361058601
train,13,36,0,311,uniform,0.0,3659.0,0.0,0.0,1182.0,0.32303908171631596,1233.0,0.3369773162066138,1244.0,0.33998360207707023
train,13,37,0,311,uniform,0.0,4096.0,0.0,0.0,1408.0,0.34375,1305.0,0.318603515625,1383.0,0.337646484375
train,13,38,0,311,uniform,0.0,4064.0,0.0,0.0,1229.0,0.30241141732283466,1371.0,0.3373523622047244,1464.0,0.36023622047244097
train,13,39,0,311,uniform,0.0,5146.0,0.0,0.0,1812.0,0.3521181500194326,1668.0,0.32413525068013993,1666.0,0.32374659930042754
train,13,40,0,311,uniform,0.0,4340.0,0.0,0.0,1523.0,0.3509216589861751,1646.0,0.3792626728110599,1171.0,0.269815668202765
train,13,41,0,311,uniform,0.0,3708.0,0.0,0.0,1166.0,0.3144552319309601,1222.0,0.3295577130528587,1320.0,0.3559870550161812
train,13,42,0,311,uniform,0.0,4533.0,0.0,0.0,1556.0,0.34326053386278405,1560.0,0.3441429516876241,1417.0,0.31259651444959186
train,13,43,0,311,uniform,0.0,2860.0,0.0,0.0,857.0,0.29965034965034965,860.0,0.3006993006993007,1143.0,0.3996503496503496
train,13,44,0,311,uniform,0.0,5213.0,0.0,0.0,1785.0,0.3424131977747938,1820.0,0.3491271820448878,1608.0,0.3084596201803184
train,13,45,0,311,uniform,0.0,5546.0,0.0,0.0,2067.0,0.3727010457987739,1821.0,0.3283447529751172,1658.0,0.2989542012261089
train,13,46,0,311,uniform,0.0,4715.0,0.0,0.0,1807.0,0.38324496288441146,1411.0,0.2992576882290562,1497.0,0.31749734888653236
train,13,47,0,311,uniform,0.0,4035.0,0.0,0.0,1329.0,0.32936802973977697,1375.0,0.34076827757125155,1331.0,0.3298636926889715
train,13,48,0,311,uniform,0.0,5012.0,0.0,0.0,2027.0,0.4044293695131684,1891.0,0.37729449321628095,1094.0,0.21827613727055067
train,13,49,0,311,uniform,0.0,4156.0,0.0,0.0,1406.0,0.3383060635226179,1365.0,0.3284408084696824,1385.0,0.3332531280076997
train,13,50,0,311,uniform,0.0,2538.0,0.0,0.0,822.0,0.32387706855791965,665.0,0.2620173364854216,1051.0,0.4141055949566588
train,13,51,0,311,uniform,0.0,5212.0,0.0,0.0,1990.0,0.38181120491174214,1989.0,0.3816193399846508,1233.0,0.23656945510360705
train,13,52,0,311,uniform,0.0,3954.0,0.0,0.0,1515.0,0.38315629742033386,1196.0,0.3024785027819929,1243.0,0.31436519979767324
train,13,53,0,311,uniform,0.0,5675.0,0.0,0.0,2070.0,0.36475770925110135,2103.0,0.37057268722466963,1502.0,0.2646696035242291
train,13,54,0,311,uniform,0.0,3306.0,0.0,0.0,907.0,0.27434966727162735,1144.0,0.34603750756200846,1255.0,0.3796128251663642
train,13,55,0,311,uniform,0.0,5446.0,0.0,0.0,1986.0,0.36467131839882483,1924.0,0.35328681601175177,1536.0,0.28204186558942346
train,13,56,0,311,uniform,0.0,4166.0,0.0,0.0,1502.0,0.36053768602976477,1154.0,0.2770043206913106,1510.0,0.36245799327892464
train,13,57,0,311,uniform,0.0,5048.0,0.0,0.0,1831.0,0.3627179080824089,1678.0,0.33240887480190173,1539.0,0.3048732171156894
train,13,58,0,311,uniform,0.0,4117.0,0.0,0.0,1473.0,0.35778479475346125,1381.0,0.3354384260383775,1263.0,0.30677677920816127
train,13,59,0,311,uniform,0.0,1269.0,0.0,0.0,532.0,0.41922773837667454,527.0,0.4152876280535855,210.0,0.16548463356973994
train,13,60,0,311,uniform,0.0,5247.0,0.0,0.0,1678.0,0.31980179149990473,1990.0,0.3792643415284925,1579.0,0.30093386697160285
train,13,61,0,311,uniform,0.0,5769.0,0.0,0.0,1911.0,0.33125325013000523,2347.0,0.40682960651759403,1511.0,0.26191714335240074
train,13,62,0,311,uniform,0.0,5286.0,0.0,0.0,2085.0,0.3944381384790011,1939.0,0.3668180098373061,1262.0,0.23874385168369278
train,13,63,0,311,uniform,0.0,4764.0,0.0,0.0,1585.0,0.332703610411419,1689.0,0.3545340050377834,1490.0,0.31276238455079763
train,13,64,0,311,uniform,0.0,3510.0,0.0,0.0,1261.0,0.3592592592592593,930.0,0.26495726495726496,1319.0,0.37578347578347576
train,13,65,0,311,uniform,0.0,4559.0,0.0,0.0,1635.0,0.35863127878920814,1518.0,0.33296775608686113,1406.0,0.30840096512393067
train,13,66,0,311,uniform,0.0,3886.0,0.0,0.0,1224.0,0.3149768399382398,1421.0,0.3656716417910448,1241.0,0.3193515182707154
train,13,67,0,311,uniform,0.0,4734.0,0.0,0.0,1873.0,0.3956485002112379,1528.0,0.32277144064216307,1333.0,0.28158005914659906
train,13,68,0,311,uniform,0.0,5351.0,0.0,0.0,2028.0,0.37899458045225193,1858.0,0.34722481779106706,1465.0,0.273780601756681
train,13,69,0,311,uniform,0.0,4881.0,0.0,0.0,1706.0,0.3495185412825241,1697.0,0.3476746568326163,1478.0,0.30280680188485964
train,13,70,0,311,uniform,0.0,4330.0,0.0,0.0,1493.0,0.3448036951501155,1266.0,0.292378752886836,1571.0,0.3628175519630485
train,13,71,0,311,uniform,0.0,4770.0,0.0,0.0,1692.0,0.35471698113207545,1561.0,0.32725366876310275,1517.0,0.3180293501048218
train,13,72,0,311,uniform,0.0,4439.0,0.0,0.0,1329.0,0.29939175489975217,1744.0,0.39288127956747015,1366.0,0.3077269655327777
train,13,73,0,311,uniform,0.0,5192.0,0.0,0.0,1840.0,0.3543913713405239,1673.0,0.32222650231124805,1679.0,0.32338212634822805
train,13,74,0,311,uniform,0.0,4371.0,0.0,0.0,1761.0,0.40288263555250514,1277.0,0.29215282544040266,1333.0,0.3049645390070922
train,13,75,0,311,uniform,0.0,4843.0,0.0,0.0,2003.0,0.41358661986372086,1483.0,0.30621515589510634,1357.0,0.2801982242411728
train,13,76,0,311,uniform,0.0,4467.0,0.0,0.0,1364.0,0.3053503469890307,1550.0,0.34698903066935305,1553.0,0.3476606223416163
train,13,77,0,311,uniform,0.0,5287.0,0.0,0.0,2002.0,0.3786646491393985,1571.0,0.2971439379610365,1714.0,0.324191412899565
train,13,78,0,311,uniform,0.0,4590.0,0.0,0.0,1958.0,0.42657952069716776,1280.0,0.2788671023965142,1352.0,0.2945533769063181
train,13,79,0,311,uniform,0.0,5002.0,0.0,0.0,1851.0,0.3700519792083167,1687.0,0.33726509396241505,1464.0,0.2926829268292683
train,13,80,0,311,uniform,0.0,4962.0,0.0,0.0,1976.0,0.39822652156388555,1735.0,0.3496573962112052,1251.0,0.25211608222490933
train,13,81,0,311,uniform,0.0,5207.0,0.0,0.0,2138.0,0.4106011138851546,1460.0,0.28039178029575573,1609.0,0.3090071058190897
train,13,82,0,311,uniform,0.0,4682.0,0.0,0.0,1398.0,0.29859034600598033,1766.0,0.3771892353695002,1518.0,0.32422041862451945
train,13,83,0,311,uniform,0.0,4583.0,0.0,0.0,1633.0,0.3563168230416758,1784.0,0.3892646737944578,1166.0,0.25441850316386644
train,13,84,0,311,uniform,0.0,656.0,0.0,0.0,251.0,0.3826219512195122,193.0,0.2942073170731707,212.0,0.3231707317073171
train,13,85,0,311,uniform,0.0,5064.0,0.0,0.0,1959.0,0.3868483412322275,2043.0,0.403436018957346,1062.0,0.20971563981042654
train,13,86,0,311,uniform,0.0,5005.0,0.0,0.0,1994.0,0.3984015984015984,1794.0,0.35844155844155845,1217.0,0.24315684315684316
train,13,87,0,311,uniform,0.0,5507.0,0.0,0.0,2210.0,0.4013074269112039,1641.0,0.29798438351189394,1656.0,0.30070818957690215
train,13,88,0,311,uniform,0.0,4319.0,0.0,0.0,1574.0,0.36443621208613103,1506.0,0.348691826811762,1239.0,0.28687196110210694
train,13,89,0,311,uniform,0.0,4863.0,0.0,0.0,1847.0,0.37980670368085545,1742.0,0.35821509356364384,1274.0,0.2619782027555007
train,13,90,0,311,uniform,0.0,4342.0,0.0,0.0,1751.0,0.4032703823122985,1104.0,0.2542607093505297,1487.0,0.3424689083371718
train,13,91,0,311,uniform,0.0,4928.0,0.0,0.0,1618.0,0.32832792207792205,1867.0,0.3788555194805195,1443.0,0.29281655844155846
train,13,92,0,311,uniform,0.0,4506.0,0.0,0.0,1982.0,0.43985796715490455,1240.0,0.27518863737239235,1284.0,0.28495339547270304
train,13,93,0,311,uniform,0.0,3099.0,0.0,0.0,1374.0,0.44336882865440463,957.0,0.30880929332042595,768.0,0.24782187802516942
train,13,94,0,311,uniform,0.0,5005.0,0.0,0.0,1826.0,0.3648351648351648,1617.0,0.3230769230769231,1562.0,0.3120879120879121
train,13,95,0,311,uniform,0.0,3880.0,0.0,0.0,1288.0,0.3319587628865979,1338.0,0.34484536082474226,1254.0,0.3231958762886598
train,13,96,0,311,uniform,0.0,5069.0,0.0,0.0,1983.0,0.3912014203985007,1418.0,0.27973959360820677,1668.0,0.3290589859932926
train,13,97,0,311,uniform,0.0,4588.0,0.0,0.0,1733.0,0.3777244986922406,1385.0,0.30187445510026156,1470.0,0.3204010462074978
train,13,98,0,311,uniform,0.0,5223.0,0.0,0.0,1892.0,0.36224392111813136,1911.0,0.3658816771970132,1420.0,0.27187440168485544
train,13,99,0,311,uniform,0.0,2715.0,0.0,0.0,1018.0,0.37495395948434623,770.0,0.283609576427256,927.0,0.3414364640883978
train,13,100,0,311,uniform,0.0,3631.0,0.0,0.0,1338.0,0.36849352795373175,902.0,0.24841641421096117,1391.0,0.3830900578353071
train,13,101,0,311,uniform,0.0,4695.0,0.0,0.0,1583.0,0.33716719914802984,1621.0,0.3452609158679446,1491.0,0.31757188498402555
train,13,102,0,311,uniform,0.0,4170.0,0.0,0.0,1546.0,0.37074340527577937,1085.0,0.26019184652278177,1539.0,0.36906474820143886
train,13,103,0,311,uniform,0.0,3885.0,0.0,0.0,1405.0,0.36164736164736166,1007.0,0.2592020592020592,1473.0,0.37915057915057915
train,13,104,0,311,uniform,0.0,3528.0,0.0,0.0,1329.0,0.37670068027210885,857.0,0.2429138321995465,1342.0,0.38038548752834467
train,13,105,0,311,uniform,0.0,4068.0,0.0,0.0,1497.0,0.36799410029498525,1156.0,0.28416912487708945,1415.0,0.34783677482792524
train,13,106,0,311,uniform,0.0,2988.0,0.0,0.0,881.0,0.29484605087014726,1139.0,0.3811914323962517,968.0,0.32396251673360105
train,13,107,0,311,uniform,0.0,4748.0,0.0,0.0,1741.0,0.36668070766638583,1599.0,0.3367733782645324,1408.0,0.2965459140690817
train,13,108,0,311,uniform,0.0,5287.0,0.0,0.0,2097.0,0.3966332513712881,1633.0,0.3088708152071118,1557.0,0.29449593342160013
train,13,109,0,311,uniform,0.0,4473.0,0.0,0.0,1893.0,0.4232059020791415,1564.0,0.3496534764140398,1016.0,0.22714062150681869
train,13,110,0,311,uniform,0.0,4269.0,0.0,0.0,1558.0,0.3649566643241977,1384.0,0.32419770438041695,1327.0,0.31084563129538534
train,13,111,0,311,uniform,0.0,2400.0,0.0,0.0,850.0,0.3541666666666667,805.0,0.33541666666666664,745.0,0.3104166666666667
train,13,112,0,311,uniform,0.0,4228.0,0.0,0.0,1586.0,0.3751182592242195,1117.0,0.2641911069063387,1525.0,0.36069063386944183
train,13,113,0,311,uniform,0.0,3592.0,0.0,0.0,1458.0,0.405902004454343,1332.0,0.37082405345211583,802.0,0.2232739420935412
train,13,114,0,311,uniform,0.0,4817.0,0.0,0.0,1958.0,0.4064770604110442,1410.0,0.29271330703757525,1449.0,0.30080963255138055
train,13,115,0,311,uniform,0.0,4767.0,0.0,0.0,1733.0,0.3635410111181036,1609.0,0.33752884413677364,1425.0,0.2989301447451227
train,13,116,0,311,uniform,0.0,5046.0,0.0,0.0,1988.0,0.3939754260800634,1526.0,0.3024177566389219,1532.0,0.3036068172810147
train,13,117,0,311,uniform,0.0,4548.0,0.0,0.0,1948.0,0.4283201407211961,1163.0,0.25571679859278806,1437.0,0.3159630606860158
train,13,118,0,311,uniform,0.0,2756.0,0.0,0.0,1001.0,0.3632075471698113,853.0,0.3095065312046444,902.0,0.32728592162554426
train,13,119,0,311,uniform,0.0,4676.0,0.0,0.0,1998.0,0.42728828058169377,1427.0,0.3051753635585971,1251.0,0.26753635585970914
train,13,120,0,311,uniform,0.0,4598.0,0.0,0.0,1914.0,0.41626794258373206,1155.0,0.2511961722488038,1529.0,0.33253588516746413
train,13,121,0,311,uniform,0.0,4211.0,0.0,0.0,1802.0,0.4279268582284493,1105.0,0.262407979102351,1304.0,0.3096651626691997
train,13,122,0,311,uniform,0.0,3480.0,0.0,0.0,1231.0,0.353735632183908,908.0,0.26091954022988506,1341.0,0.3853448275862069
train,13,123,0,311,uniform,0.0,3569.0,0.0,0.0,1589.0,0.44522275147100027,1023.0,0.2866349117399832,957.0,0.26814233678901656
train,13,124,0,311,uniform,0.0,4250.0,0.0,0.0,1757.0,0.41341176470588237,1110.0,0.2611764705882353,1383.0,0.32541176470588234
train,13,125,0,311,uniform,0.0,4958.0,0.0,0.0,2082.0,0.4199273900766438,1350.0,0.27228721258572003,1526.0,0.30778539733763616
train,13,126,0,311,uniform,0.0,4088.0,0.0,0.0,1779.0,0.4351761252446184,935.0,0.22871819960861056,1374.0,0.33610567514677103
train,13,127,0,311,uniform,0.0,2636.0,0.0,0.0,957.0,0.36305007587253413,898.0,0.34066767830045525,781.0,0.2962822458270106
train,13,128,0,311,uniform,0.0,3644.0,0.0,0.0,1574.0,0.4319429198682766,839.0,0.23024149286498352,1231.0,0.3378155872667398
train,13,129,0,311,uniform,0.0,3739.0,0.0,0.0,1342.0,0.3589194971917625,1141.0,0.30516180797004544,1256.0,0.33591869483819203
train,13,130,0,311,uniform,0.0,5017.0,0.0,0.0,2097.0,0.41797887183575844,1497.0,0.29838548933625675,1423.0,0.28363563882798487
train,13,131,0,311,uniform,0.0,1348.0,0.0,0.0,412.0,0.3056379821958457,519.0,0.3850148367952522,417.0,0.3093471810089021
train,13,132,0,311,uniform,0.0,4817.0,0.0,0.0,1897.0,0.3938135769150924,1387.0,0.2879385509653311,1533.0,0.3182478721195765
train,13,133,0,311,uniform,0.0,2113.0,0.0,0.0,698.0,0.3303360151443445,679.0,0.32134406057737813,736.0,0.34831992427827735
train,13,134,0,311,uniform,0.0,5075.0,0.0,0.0,2160.0,0.42561576354679803,1292.0,0.2545812807881773,1623.0,0.31980295566502465
train,13,135,0,311,uniform,0.0,4493.0,0.0,0.0,1815.0,0.4039617182283552,1375.0,0.3060316047184509,1303.0,0.2900066770531939
train,13,136,0,311,uniform,0.0,5066.0,0.0,0.0,1846.0,0.36439005132254243,1675.0,0.33063560994867747,1545.0,0.3049743387287801
train,13,137,0,311,uniform,0.0,4820.0,0.0,0.0,1789.0,0.3711618257261411,1472.0,0.3053941908713693,1559.0,0.32344398340248964
train,13,138,0,311,uniform,0.0,5474.0,0.0,0.0,1857.0,0.3392400438436244,2169.0,0.39623675557179394,1448.0,0.2645232005845817
train,13,139,0,311,uniform,0.0,4866.0,0.0,0.0,2049.0,0.4210850801479655,1612.0,0.3312782572955199,1205.0,0.2476366625565146
train,13,140,0,311,uniform,0.0,5023.0,0.0,0.0,2149.0,0.4278319729245471,1505.0,0.2996217399960183,1369.0,0.2725462870794346
train,13,141,0,311,uniform,0.0,4897.0,0.0,0.0,2085.0,0.42577088013069225,1367.0,0.27915050030631,1445.0,0.29507861956299775
train,13,142,0,311,uniform,0.0,5653.0,0.0,0.0,2012.0,0.35591721209977,2024.0,0.3580399787723333,1617.0,0.2860428091278967
train,13,143,0,311,uniform,0.0,4994.0,0.0,0.0,2187.0,0.43792551061273527,1629.0,0.3261914297156588,1178.0,0.23588305967160592
train,13,144,0,311,uniform,0.0,4675.0,0.0,0.0,2018.0,0.43165775401069517,1331.0,0.2847058823529412,1326.0,0.28363636363636363
train,13,145,0,311,uniform,0.0,4649.0,0.0,0.0,1897.0,0.40804474080447406,1285.0,0.27640352764035275,1467.0,0.31555173155517313
train,13,146,0,311,uniform,0.0,4412.0,0.0,0.0,1732.0,0.3925657298277425,1236.0,0.28014505893019037,1444.0,0.3272892112420671
train,13,147,0,311,uniform,0.0,4679.0,0.0,0.0,1985.0,0.42423594785210517,1154.0,0.24663389613165207,1540.0,0.3291301560162428
train,13,148,0,311,uniform,0.0,4762.0,0.0,0.0,2009.0,0.4218815623687526,1493.0,0.31352372952540947,1260.0,0.2645947081058379
train,13,149,0,311,uniform,0.0,3545.0,0.0,0.0,1179.0,0.33258110014104375,1056.0,0.29788434414668546,1310.0,0.3695345557122708
train,13,150,0,311,uniform,0.0,5112.0,0.0,0.0,2107.0,0.4121674491392801,1574.0,0.30790297339593115,1431.0,0.27992957746478875
train,13,151,0,311,uniform,0.0,5722.0,0.0,0.0,2151.0,0.37591751135966445,1928.0,0.33694512408248867,1643.0,0.2871373645578469
train,13,152,0,311,uniform,0.0,5406.0,0.0,0.0,2151.0,0.3978912319644839,1694.0,0.3133555308916019,1561.0,0.28875323714391415
train,13,153,0,311,uniform,0.0,4649.0,0.0,0.0,1938.0,0.4168638416863842,1579.0,0.3396429339642934,1132.0,0.24349322434932244
train,13,154,0,311,uniform,0.0,5536.0,0.0,0.0,1863.0,0.33652456647398843,2015.0,0.3639812138728324,1658.0,0.2994942196531792
train,13,155,0,311,uniform,0.0,1727.0,0.0,0.0,724.0,0.41922408801389693,638.0,0.36942675159235666,365.0,0.21134916039374638
train,13,156,0,311,uniform,0.0,4839.0,0.0,0.0,1825.0,0.37714403802438523,1420.0,0.29344905972308327,1594.0,0.3294069022525315
train,13,157,0,311,uniform,0.0,1316.0,0.0,0.0,625.0,0.4749240121580547,540.0,0.41033434650455924,151.0,0.11474164133738601
train,13,158,0,311,uniform,0.0,4887.0,0.0,0.0,1811.0,0.37057499488438717,1697.0,0.34724780028647434,1379.0,0.28217720482913855
train,13,159,0,311,uniform,0.0,4848.0,0.0,0.0,1914.0,0.3948019801980198,1549.0,0.319513201320132,1385.0,0.2856848184818482
train,13,160,0,311,uniform,0.0,5539.0,0.0,0.0,2061.0,0.37208882469759885,1955.0,0.35295179635313234,1523.0,0.2749593789492688
train,13,161,0,311,uniform,0.0,4719.0,0.0,0.0,2040.0,0.4322949777495232,1337.0,0.2833227378681924,1342.0,0.28438228438228436
train,13,162,0,311,uniform,0.0,5320.0,0.0,0.0,2217.0,0.41672932330827067,1784.0,0.33533834586466166,1319.0,0.24793233082706767
train,13,163,0,311,uniform,0.0,4840.0,0.0,0.0,2009.0,0.4150826446280992,1441.0,0.29772727272727273,1390.0,0.2871900826446281
train,13,164,0,311,uniform,0.0,5602.0,0.0,0.0,2141.0,0.38218493395215997,1965.0,0.35076758300606925,1496.0,0.2670474830417708
train,13,165,0,311,uniform,0.0,5131.0,0.0,0.0,2083.0,0.4059637497563828,1617.0,0.3151432469304229,1431.0,0.27889300331319433
train,13,166,0,311,uniform,0.0,4919.0,0.0,0.0,2030.0,0.4126855051839805,1379.0,0.2803415328318764,1510.0,0.30697296198414314
train,13,167,0,311,uniform,0.0,4628.0,0.0,0.0,1842.0,0.3980121002592913,1422.0,0.30726015557476233,1364.0,0.29472774416594644
train,13,168,0,311,uniform,0.0,5198.0,0.0,0.0,2080.0,0.4001539053482108,1645.0,0.316467872258561,1473.0,0.2833782223932282
train,13,169,0,311,uniform,0.0,4885.0,0.0,0.0,2040.0,0.41760491299897645,1481.0,0.30317297850562946,1364.0,0.2792221084953941
train,13,170,0,311,uniform,0.0,5385.0,0.0,0.0,2014.0,0.37400185701021355,1584.0,0.29415041782729806,1787.0,0.3318477251624884
train,13,171,0,311,uniform,0.0,5252.0,0.0,0.0,1949.0,0.3710967250571211,1617.0,0.3078827113480579,1686.0,0.321020563594821
train,13,172,0,311,uniform,0.0,4062.0,0.0,0.0,1425.0,0.35081240768094535,1476.0,0.36336779911373707,1161.0,0.2858197932053176
train,13,173,0,311,uniform,0.0,5591.0,0.0,0.0,1949.0,0.34859595778930424,2122.0,0.379538544088714,1520.0,0.27186549812198174
train,13,174,0,311,uniform,0.0,3847.0,0.0,0.0,1381.0,0.3589810241746816,1179.0,0.30647257603327266,1287.0,0.33454639979204576
train,13,175,0,311,uniform,0.0,4706.0,0.0,0.0,1572.0,0.334041648958776,1834.0,0.389715257118572,1300.0,0.27624309392265195
train,13,176,0,311,uniform,0.0,3737.0,0.0,0.0,1369.0,0.36633663366336633,1200.0,0.3211131924003211,1168.0,0.31255017393631257
train,13,177,0,311,uniform,0.0,1630.0,0.0,0.0,602.0,0.3693251533742331,627.0,0.38466257668711656,401.0,0.2460122699386503
train,13,178,0,311,uniform,0.0,5136.0,0.0,0.0,1725.0,0.3358644859813084,1767.0,0.34404205607476634,1644.0,0.32009345794392524
train,13,179,0,311,uniform,0.0,5104.0,0.0,0.0,1771.0,0.34698275862068967,1705.0,0.33405172413793105,1628.0,0.31896551724137934
train,13,180,0,311,uniform,0.0,4667.0,0.0,0.0,1592.0,0.34111849153631885,1536.0,0.3291193486179559,1539.0,0.3297621598457253
train,13,181,0,311,uniform,0.0,3752.0,0.0,0.0,1362.0,0.36300639658848616,1035.0,0.27585287846481876,1355.0,0.3611407249466951
train,13,182,0,311,uniform,0.0,3977.0,0.0,0.0,1502.0,0.37767161176766406,1568.0,0.3942670354538597,907.0,0.22806135277847625
train,13,183,0,311,uniform,0.0,5398.0,0.0,0.0,2012.0,0.37273064097814007,2028.0,0.3756947017413857,1358.0,0.25157465728047423
train,13,184,0,311,uniform,0.0,4423.0,0.0,0.0,1727.0,0.3904589645037305,1203.0,0.2719873389102419,1493.0,0.3375536965860276
train,13,185,0,311,uniform,0.0,4592.0,0.0,0.0,1634.0,0.3558362369337979,1637.0,0.3564895470383275,1321.0,0.2876742160278746
train,13,186,0,311,uniform,0.0,4672.0,0.0,0.0,1728.0,0.3698630136986301,1399.0,0.2994434931506849,1545.0,0.3306934931506849
train,13,187,0,311,uniform,0.0,3422.0,0.0,0.0,1079.0,0.31531268264172996,1126.0,0.32904734073641145,1217.0,0.3556399766218586
train,13,188,0,311,uniform,0.0,3690.0,0.0,0.0,1426.0,0.386449864498645,1009.0,0.27344173441734415,1255.0,0.34010840108401086
train,13,189,0,311,uniform,0.0,4180.0,0.0,0.0,1386.0,0.33157894736842103,1236.0,0.29569377990430623,1558.0,0.37272727272727274
train,13,190,0,311,uniform,0.0,3715.0,0.0,0.0,1283.0,0.34535666218034994,1141.0,0.3071332436069987,1291.0,0.3475100942126514
train,13,191,0,311,uniform,0.0,3770.0,0.0,0.0,1259.0,0.3339522546419098,1252.0,0.3320954907161804,1259.0,0.3339522546419098
train,13,192,0,311,uniform,0.0,4932.0,0.0,0.0,1903.0,0.38584752635847525,1533.0,0.3108272506082725,1496.0,0.3033252230332522
train,13,193,0,311,uniform,0.0,2299.0,0.0,0.0,1024.0,0.4454110482818617,627.0,0.2727272727272727,648.0,0.2818616789908656
train,13,194,0,311,uniform,0.0,2373.0,0.0,0.0,913.0,0.38474504846186264,709.0,0.2987779182469448,751.0,0.3164770332911926
train,13,195,0,311,uniform,0.0,5302.0,0.0,0.0,1961.0,0.3698604300264051,1785.0,0.33666540927951716,1556.0,0.2934741606940777
train,13,196,0,311,uniform,0.0,4834.0,0.0,0.0,1791.0,0.3705006206040546,1586.0,0.32809267687215554,1457.0,0.3014067025237898
train,13,197,0,311,uniform,0.0,820.0,0.0,0.0,397.0,0.4841463414634146,273.0,0.3329268292682927,150.0,0.18292682926829268
train,13,198,0,311,uniform,0.0,3677.0,0.0,0.0,1554.0,0.42262714169159643,943.0,0.2564590698939353,1180.0,0.3209137884144683
train,13,199,0,311,uniform,0.0,3338.0,0.0,0.0,1488.0,0.4457759137207909,961.0,0.28789694427801077,889.0,0.26632714200119834
train,13,200,0,311,uniform,0.0,2905.0,0.0,0.0,1355.0,0.4664371772805508,742.0,0.25542168674698795,808.0,0.27814113597246126
train,13,201,0,311,uniform,0.0,4971.0,0.0,0.0,1889.0,0.380004023335345,1649.0,0.3317239991953329,1433.0,0.2882719774693221
train,13,202,0,311,uniform,0.0,2508.0,0.0,0.0,1212.0,0.48325358851674644,735.0,0.2930622009569378,561.0,0.2236842105263158
train,13,203,0,311,uniform,0.0,4725.0,0.0,0.0,1432.0,0.30306878306878304,1631.0,0.3451851851851852,1662.0,0.35174603174603175
train,13,204,0,311,uniform,0.0,5222.0,0.0,0.0,1905.0,0.36480275756415165,1701.0,0.3257372654155496,1616.0,0.30945997702029876
train,13,205,0,311,uniform,0.0,3442.0,0.0,0.0,1578.0,0.45845438698431146,839.0,0.24375363160952934,1025.0,0.2977919814061592
train,13,206,0,311,uniform,0.0,2924.0,0.0,0.0,1304.0,0.44596443228454175,734.0,0.25102599179206564,886.0,0.3030095759233926
